A,maxTilt,netRot,nFlips,finalTilt,finalRate,maxDev,settle,verdict
0.13,78.8003875452514,2.28030430119067,0,2.28056100263995,0.204544615768508,1.77149047363048,13.755,no-flip
0.15,105.875902902891,3.34946588821327,0,3.3537465745963,0.0275186174238931,2.82953119123601,12.205,return
0.24,178.62103931848,-352.30586151242,1,26.67105960488,0.0329581043022581,131.210941614716,14,flip x1 UNSETTLED
0.28,173.77223972797,-350.682809431965,1,41.6688041285582,7.64804597013861,969.168161512918,14,flip x1 UNSETTLED
0.32,179.804190123976,-908.075131477065,3,171.757903313823,0.0713190086125001,379.024934574627,14,flip x3 UNSETTLED
0.36,176.763322940603,-854.752020121442,2,133.107555371471,5.9088104265965,760.174411093995,14,flip x2 UNSETTLED
